NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic,DRM Mixed Traffic ROW
10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:15 AM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,12:00 PM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,7:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,MB,DO,Annual Total,,,220,301,,,"9,828,279","8,660,210","1,168,069","8,768,511","749,509","693,477","56,032",0,0,,,,,,,"8,597,270",,,"43,716,678",,,,,,,"1,134.0"
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,MB,DO,Average Typical Saturday,3:54 AM,1:51 AM,,,,99,"17,985","16,632","1,353","16,635","1,407","1,337",70,,,,,,,,,"18,038",,,"89,829",51,0,,0,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,MB,DO,Average Typical Sunday,3:54 AM,1:22 AM,,,,46,"8,266","7,497",769,"7,499",620,585,35,,,,,,,,,"6,226",,,"32,687",58,0,,0,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,MB,DO,Average Typical Weekday,3:53 AM,1:52 AM,,,,220,"32,936","28,817","4,119","29,239","2,507","2,310",197,,,,,,,,,"28,579",,,"145,467",256,0,,0,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,RB,DO,Annual Total,,,9,30,,,"744,338","682,444","61,894","684,761","43,695","41,218","2,477",0,0,,,,,,,"1,008,631",,,"5,388,122",,,,,,0.0,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,RB,DO,Average Typical Saturday,4:22 AM,1:38 AM,,,,6,"1,760","1,650",110,"1,653",107,102,5,,,,,,,,,"2,591",,,"13,136",51,0,,0,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,RB,DO,Average Typical Sunday,6:02 AM,1:33 AM,,,,4,909,839,70,841,59,56,3,,,,,,,,,"1,513",,,"8,185",58,0,,0,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,RB,DO,Average Typical Weekday,3:32 AM,1:38 AM,,,,9,"2,351","2,147",204,"2,155",136,128,8,,,,,,,,,"3,081",,,"16,576",256,0,,0,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,RB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,RB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,RB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,,Urban,RB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,Greater New Haven Transit District,Full Reporter,,Urban,DR,DO,Annual Total,,,47,88,,,"1,763,998","1,390,358","373,640",,"145,208","111,911","33,297",,,,,,,,,"157,984","144,890",0,"1,031,569",,,,,,,
10049,Greater New Haven Transit District,Full Reporter,,Urban,DR,DO,Average Typical Saturday,4:43 AM,10:21 PM,,,,22,"3,247","2,625",622,,231,186,45,,,,,,,,,295,,,"1,890",52,,,,,,
10049,Greater New Haven Transit District,Full Reporter,,Urban,DR,DO,Average Typical Sunday,5:34 AM,9:32 PM,,,,12,"1,283",950,333,,123,89,34,,,,,,,,,138,,,694,52,,,,,,
10049,Greater New Haven Transit District,Full Reporter,,Urban,DR,DO,Average Typical Weekday,4:39 AM,10:25 PM,,,,39,"5,856","4,614","1,242",,486,374,112,,,,,,,,,518,,,"3,437",261,,,,,,
10049,Greater New Haven Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,Greater New Haven Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,Greater New Haven Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,Greater New Haven Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,19,30,,,"415,093","362,982","52,111",,"35,929","30,742","5,187",0,0,,,,,,,"59,963","55,580","4,383","316,428",,,,,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,5:11 AM,11:11 PM,,,,12,716,630,86,,69,60,9,,,,,,,,,114,,,600,54,0,,0,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,6:46 AM,8:08 PM,,,,5,172,148,24,,16,13,3,,,,,,,,,21,,,103,57,0,,0,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:54 AM,11:03 PM,,,,19,"1,413","1,236",177,,121,103,18,,,,,,,,,202,,,"1,072",254,0,,0,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,39,59,,,"1,590,924","1,564,462","26,462","1,661,605","143,517","141,827","1,690",0,0,,,,,,,"2,585,384",,,"8,092,252",,,,,,,312.0
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:11 AM,11:11 PM,,,,22,"3,880","3,816",64,"3,956",359,355,4,,,,,,,,,"12,026",,,"35,356",54,0,,0,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,6:46 AM,8:08 PM,,,,15,"2,240","2,210",30,"2,297",198,196,2,,,,,,,,,"4,368",,,"13,978",57,0,,0,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:54 AM,11:03 PM,,,,27,"4,932","4,848",84,"5,196",443,438,5,,,,,,,,,"6,642",,,"20,922",254,0,,0,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,4:54 AM,11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,11:00 AM,2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,Greater Bridgeport Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,DR,DO,Annual Total,,,14,24,,,"333,192","306,003","27,189",,"29,700","27,260","2,440",,,,,,,,,"31,332","8,335",0,"209,857",,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,DR,DO,Average Typical Saturday,8:15 AM,10:30 PM,,,,4,132,121,11,,27,25,2,,,,,,,,,32,,,221,51,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,DR,DO,Average Typical Sunday,9:00 AM,7:00 PM,,,,1,68,62,6,,8,7,1,,,,,,,,,7,,,81,51,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,DR,DO,Average Typical Weekday,6:50 AM,10:30 PM,,,,14,"1,256","1,153",103,,114,104,10,,,,,,,,,117,,,690,254,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,MB,DO,Annual Total,,,29,46,,,"1,060,810","926,362","134,448","1,218,535","63,713","55,984","7,729",,,,,,,,,"366,378",,,"2,491,370",,,,,,,304.0
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:00 AM,10:47 PM,,,,9,"1,963","1,896",67,"1,982",100,96,4,,,,,,,,,748,,,"3,890",51,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,MB,DO,Average Typical Sunday,9:00 AM,7:17 PM,,,,5,576,571,5,648,40,40,0,,,,,,,,,296,,,"1,302",51,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:19 AM,10:47 PM,,,,29,"3,523","3,077",446,"4,244",217,195,22,,,,,,,,,"1,221",,,"8,436",254,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,Housatonic Area Regional Transit ,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,10,15,,,"144,450","116,735","27,715",,"12,787","9,646","3,141",0,0,,,,,,,"19,062","5,448",0,"87,568",,,,,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,6:00 AM,7:00 PM,,,,2,174,169,5,,8,7,1,,,,,,,,,19,,,79,52,0,,0,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,6:00 AM,6:00 PM,,,,1,24,19,5,,2,1,1,,,,,,,,,10,,,39,52,0,,0,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00 AM,8:00 PM,,,,10,514,410,104,,47,35,12,,,,,,,,,67,,,312,261,0,,0,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,MB,PT,Annual Total,,,11,20,,,"403,708","362,133","41,575","361,943","30,931","28,643","2,288",0,0,,,,,,,"131,228",,,"512,310",,,,,,,151.7
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,MB,PT,Average Typical Saturday,5:50 AM,12:32 AM,,,,7,886,823,63,824,73,69,4,,,,,,,,,334,,,"3,095",52,0,,0,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,MB,PT,Average Typical Sunday,5:50 AM,12:32 AM,,,,3,453,410,43,410,45,42,3,,,,,,,,,202,,,202,52,0,,0,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,MB,PT,Average Typical Weekday,4:58 AM,10:08 PM,,,,11,"1,280","1,140",140,"1,141",95,88,7,,,,,,,,,396,,,"1,306",261,0,,0,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:30 AM,8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,8:30 AM,2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,Cape Ann Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,,Urban,MB,DO,Annual Total,,,99,128,,,"4,249,296","3,852,833","396,463","3,871,487","370,712","348,074","22,638",0,0,,,,,,,"4,962,725",,,"16,699,711",,,,,,,503.9
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:24 AM,2:00 AM,,,,55,"8,410","7,907",503,"7,923",728,700,28,,,,,,,,,"10,607",,,"41,155",51,0,,0,,,
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,,Urban,MB,DO,Average Typical Sunday,4:30 AM,1:38 AM,,,,24,"3,493","3,204",289,"3,207",296,279,17,,,,,,,,,"7,444",,,"30,223",58,0,,0,,,
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:07 AM,1:56 AM,,,,99,"14,132","12,749","1,383","12,818","1,236","1,157",79,,,,,,,,,"15,586",,,"50,187",256,0,,0,,,
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,,Urban,MB,DO,Annual Total,,,41,62,,,"1,576,463","1,507,481","68,982","1,512,396","142,562","138,498","4,064",0,0,,,,,,,"2,003,543",,,"6,946,192",,,,,,,195.7
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:34 AM,11:03 PM,,,,19,"2,879","2,793",86,"2,794",252,246,6,,,,,,,,,"4,125",,,"15,386",51,0,,0,,,
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,,Urban,MB,DO,Average Typical Sunday,6:34 AM,8:50 PM,,,,11,"1,397","1,347",50,"1,347",131,128,3,,,,,,,,,"2,280",,,"8,869",58,0,,0,,,
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:49 AM,12:51 AM,,,,41,"5,268","5,027",241,"5,046",477,463,14,,,,,,,,,"6,488",,,"22,059",256,0,,0,,,
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,DO,Annual Total,,,25,32,,,"277,246","189,375","87,871",,"34,610","26,898","7,712",,,,,,,,,"41,647","35,502",,"169,875",,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,DO,Average Typical Saturday,6:00 AM,12:00 AM,,,,6,369,288,81,,59,45,14,,,,,,,,,65,,,362,51,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,DO,Average Typical Sunday,8:00 AM,9:30 PM,,,,1,58,41,17,,25,21,4,,,,,,,,,7,,,26,52,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,DO,Average Typical Weekday,6:00 AM,10:45 PM,,,,25,"1,025",695,330,,123,96,27,,,,,,,,,154,,,610,246,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,PT,Annual Total,,,8,10,,,"52,852","43,343","9,509",,"6,029","5,112",917,,,,,,,,,"11,255","11,255",,"49,599",,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00 AM,8:00 PM,,,,8,316,260,56,,36,31,5,,,,,,,,,67,,,297,167,,,65,Covid 19 Service Stoppage,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,MB,DO,Annual Total,,,27,39,,,"794,786","710,786","84,000","852,777","84,693","72,413","12,280",0,0,,,,,,,"803,884",,,"2,947,803",,,,,,,154.0
10057,Norwalk Transit District,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:30 AM,9:36 PM,,,,12,"1,312","1,242",70,"1,474",136,128,8,,,,,,,,,"1,743",,,"6,691",51,0,,0,,,
10057,Norwalk Transit District,Full Reporter,,Urban,MB,DO,Average Typical Sunday,8:40 AM,7:25 PM,,,,4,496,470,26,381,43,41,2,,,,,,,,,418,,,"2,169",52,0,,0,,,
10057,Norwalk Transit District,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:30 AM,11:45 PM,,,,27,"2,854","2,532",322,"3,467",306,260,46,,,,,,,,,"2,818",,,"10,146",246,0,,0,,,
10057,Norwalk Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:30 AM,10:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,10:00 AM,2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Norwalk Transit District,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,92,164,,,"1,448,456","1,250,401","198,055",,"95,818","82,962","12,856",0,0,,,,,,,"144,958","23,842","24,353","1,168,202",,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,8:30 AM,6:52 PM,,,,12,377,318,59,,33,28,5,,,,,,,,,56,,,262,51,0,,0,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:15 AM,7:40 PM,,,,78,"5,717","4,937",780,,377,326,51,,,,,,,,,568,,,"4,619",250,0,,0,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,TX,Annual Total,,,289,289,,,,"1,345,463",,,,"35,437",,,,,,,,,,"149,371",,"138,965","1,574,947",365,0,,0,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,MB,PT,Annual Total,,,22,43,,,"741,628","721,872","19,756","696,480","47,152","45,928","1,224",0,0,,,,,,,"245,422",,,"1,030,772",,,,,,,197.8
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Saturday,8:30 AM,6:52 PM,,,,11,"1,133","1,103",30,"1,103",83,81,2,,,,,,,,,500,,,"2,285",51,0,,0,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Sunday,4:30 PM,12:00 AM,,,,1,55,50,5,53,8,7,1,,,,,,,,,15,,,10,29,0,,0,,,
10061,Montachusett Regional Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:15 AM,7:40 PM,,,,22,"2,729","2,591",138,"2,591",166,161,5,,,,,,,,,878,,,"3,661",250,0,,0,,,
