Confirmed Data,Member ID,Transit Agency Name,City,State,Country,New 2020 Data,Last Data Submission,fleetid,Mode Code,Mode Name,Year Built,Status,Manufacturer Code,Manufacturer Name,Model,Vehicle Type,Vehicle Type Name,Wheelchair Accessible,Vehicle Floor Height,On-vehicle Accessibility Equipment,Platform Height,Platform Accessibility Equipment,"Seats, Number of",Length in Feet,Width in Inches,Power Type Code,Power Type Name,Engine Manufacturer Code,Engine Manufacturer Name,Amount Paid per Vehicle,"Total Vehicles, Number of","Active Vehicles,  Number of","Rehabilitated Vehicles, Number of","Vehicles to be Rehabilitated, Number of",CanadianIndex
Yes,41796,Green Bay Metro Transit ,Green Bay,WI,U.S.,Yes,2020,16350,MB,Bus,2018.00,A,NFA,New Flyer of America,XD35,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,High,Ramp,30.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$433,540.00",3.00,3.00,0.00,0.00,
Yes,41796,Green Bay Metro Transit ,Green Bay,WI,U.S.,Yes,2020,14513,MB,Bus,2015.00,A,GIL,Gillig Corporation,G27D102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,High,Ramp,42.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$415,511.00",4.00,4.00,0.00,0.00,
Yes,41796,Green Bay Metro Transit ,Green Bay,WI,U.S.,Yes,2020,8349,MB,Bus,2011.00,A,GIL,Gillig Corporation,G27B102N4,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,High,Ramp,34.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$363,692.00",10.00,10.00,0.00,0.00,
Yes,41796,Green Bay Metro Transit ,Green Bay,WI,U.S.,Yes,2020,9638,MB,Bus,2009.00,A,NFA,New Flyer of America,D35LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,High,Ramp,34.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$341,632.00",4.00,4.00,0.00,0.00,
Yes,41796,Green Bay Metro Transit ,Green Bay,WI,U.S.,Yes,2020,8348,MB,Bus,2009.00,A,NFA,New Flyer of America,D35LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,High,Ramp,34.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$318,529.00",5.00,5.00,0.00,0.00,
Yes,41796,Green Bay Metro Transit ,Green Bay,WI,U.S.,Yes,2020,8347,MB,Bus,2004.00,A,NFA,New Flyer of America,D30LF,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,Low,Ramp,High,Ramp,25.00,30.00,102.00,DF,Diesel fuel,CU,Cummins,"$249,439.00",3.00,1.00,0.00,0.00,
Yes,41796,Green Bay Metro Transit ,Green Bay,WI,U.S.,Yes,2020,8345,MB,Bus,2003.00,A,NFA,New Flyer of America,D30LF,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,Low,Ramp,High,Ramp,25.00,30.00,102.00,DF,Diesel fuel,CU,Cummins,"$242,091.00",2.00,0.00,0.00,0.00,
Yes,41796,Green Bay Metro Transit ,Green Bay,WI,U.S.,Yes,2020,8346,MB,Bus,2003.00,A,NFA,New Flyer of America,D30LF,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,Low,Ramp,High,Ramp,25.00,30.00,102.00,DF,Diesel fuel,CU,Cummins,"$247,050.00",3.00,0.00,0.00,0.00,
,49213,Central Midlands Regional Transit Authority,Columbia,SC,U.S.,No,2019,15833,DR,Demand Response,2016.00,A,FRD,Ford Motor Corporation,F450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Lift,4.00,25.00,88.00,LP,Propane (liquified petroleum gas),FO,Ford,"$82,163.00",21.00,21.00,0.00,0.00,
,49213,Central Midlands Regional Transit Authority,Columbia,SC,U.S.,No,2019,15832,DR,Demand Response,2015.00,A,EDN,ElDorado-National,AMERIVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,Ramp,4.00,10.00,60.00,GA,Gasoline,GM,General Motors,"$38,462.00",2.00,2.00,0.00,0.00,
,49213,Central Midlands Regional Transit Authority,Columbia,SC,U.S.,No,2019,15130,MB,Bus,2017.00,A,NFA,New Flyer of America,LOW FLOOR DIESEL,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,40.00,40.00,96.00,DF,Diesel fuel,CU,Cummins,"$431,100.00",8.00,8.00,0.00,0.00,
,49213,Central Midlands Regional Transit Authority,Columbia,SC,U.S.,No,2019,15132,MB,Bus,2017.00,A,FRD,Ford Motor Corporation,CUTAWAY,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,16.00,25.00,88.00,LP,Propane (liquified petroleum gas),FO,Ford,"$116,750.00",8.00,8.00,0.00,0.00,
,49213,Central Midlands Regional Transit Authority,Columbia,SC,U.S.,No,2019,15129,MB,Bus,2017.00,A,NFA,New Flyer of America,LOW FLOOR DIESEL,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,35.00,35.00,96.00,DF,Diesel fuel,CU,Cummins,"$418,500.00",23.00,23.00,0.00,0.00,
,49213,Central Midlands Regional Transit Authority,Columbia,SC,U.S.,No,2019,15131,MB,Bus,2014.00,A,FRD,Ford Motor Corporation,CUTAWAY,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,16.00,25.00,88.00,LP,Propane (liquified petroleum gas),FO,Ford,"$100,800.00",11.00,11.00,0.00,0.00,
,49213,Central Midlands Regional Transit Authority,Columbia,SC,U.S.,No,2019,15128,MB,Bus,2010.00,A,NFA,New Flyer of America,LOW FLOOR DIESEL,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,35.00,35.00,96.00,DF,Diesel fuel,CU,Cummins,"$425,500.00",8.00,8.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,16005,MB,Bus,2017.00,A,NFA,New Flyer of America,60LF,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,49.00,61.00,102.00,DF,Diesel fuel,CU,Cummins,,40.00,40.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,16004,MB,Bus,2016.00,A,NFA,New Flyer of America,60LF-FTA,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,49.00,61.00,102.00,DF,Diesel fuel,CU,Cummins,,69.00,69.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,16003,MB,Bus,2015.00,A,NFA,New Flyer of America,60LF-FTA,Busa,"Bus, articulated (>=55')",Yes,Low,Ramp,None,None,49.00,61.00,102.00,DF,Diesel fuel,CU,Cummins,,6.00,6.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15985,MB,Bus,2015.00,A,NFA,New Flyer of America,40LF-FTA,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,35.00,41.00,102.00,DF,Diesel fuel,CU,Cummins,,45.00,44.00,1.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15984,MB,Bus,2013.00,A,NFA,New Flyer of America,40LFCNG-FTA,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,36.00,41.00,102.00,CN,Compressed natural gas,CU,Cummins,,89.00,89.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15982,MB,Bus,2012.00,A,NFA,New Flyer of America,C40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,36.00,41.00,102.00,CN,Compressed natural gas,CU,Cummins,,79.00,79.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15981,MB,Bus,2011.00,A,NFA,New Flyer of America,C40LF,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,36.00,41.00,102.00,CN,Compressed natural gas,CU,Cummins,,45.00,45.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15978,MB,Bus,2009.00,A,OBI,Orion Bus Industries,ORIONNGH,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,36.00,41.00,102.00,DF,Diesel fuel,CU,Cummins,,105.00,105.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15974,MB,Bus,2008.00,A,MCI,Motor Coach Industries International,DL-3,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,46.00,102.00,DF,Diesel fuel,CP,Caterpillar,,22.00,22.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15973,MB,Bus,2007.00,A,MCI,Motor Coach Industries International,DL-3,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,46.00,102.00,DF,Diesel fuel,CP,Caterpillar,,157.00,157.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15977,MB,Bus,2007.00,A,OBI,Orion Bus Industries,ORIONVIIH,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,183.00,183.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15976,MB,Bus,2006.00,A,OBI,Orion Bus Industries,ORIONVIIH,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,99.00,99.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15972,MB,Bus,2006.00,A,MCI,Motor Coach Industries International,DL-3,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,46.00,102.00,DF,Diesel fuel,CP,Caterpillar,,188.00,187.00,1.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15975,MB,Bus,2005.00,A,OBI,Orion Bus Industries,ORIONVIIH,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,38.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,22.00,22.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15971,MB,Bus,2005.00,A,MCI,Motor Coach Industries International,DL-3,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,46.00,102.00,DF,Diesel fuel,CP,Caterpillar,,125.00,125.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15970,MB,Bus,2002.00,A,MCI,Motor Coach Industries International,DL-3,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,46.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,,23.00,23.00,0.00,0.00,
,55517,MTA Bus Company,New York,NY,U.S.,No,,15969,MB,Bus,2001.00,A,MCI,Motor Coach Industries International,DL-3,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,None,None,57.00,46.00,102.00,DF,Diesel fuel,DD,Detroit Diesel,,2.00,2.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,15859,DR,Demand Response,2018.00,A,EDN,ElDorado-National,AEROTECH,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,16.00,24.00,96.00,GA,Gasoline,CV,Chevrolet,"$92,417.00",24.00,24.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,15860,DR,Demand Response,2017.00,A,DTD,"Dodge Division, Chrysler Corporation",CARAVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,6.00,17.00,72.00,DF,Diesel fuel,AE,Associated Equipment Company,"$54,925.00",2.00,2.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,14078,DR,Demand Response,2015.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",GOSHEN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,16.00,26.00,96.00,DF,Diesel fuel,CV,Chevrolet,"$71,909.00",6.00,6.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13565,DR,Demand Response,2014.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",GOSHEN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,16.00,26.00,96.00,DF,Diesel fuel,CV,Chevrolet,"$71,909.00",4.00,4.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13566,DR,Demand Response,2013.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",GOSHEN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,16.00,26.00,96.00,DF,Diesel fuel,CV,Chevrolet,"$75,134.00",2.00,2.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13564,DR,Demand Response,2012.00,A,DTD,"Dodge Division, Chrysler Corporation",AMERIVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,6.00,15.00,72.00,GA,Gasoline,DO,Dodge,"$39,851.00",5.00,5.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13567,DR,Demand Response,2012.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",GOSHEN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,Low,None,16.00,26.00,96.00,DF,Diesel fuel,CV,Chevrolet,"$75,134.00",4.00,4.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13568,DR,Demand Response,2011.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",GOSHEN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,16.00,26.00,96.00,DF,Diesel fuel,CV,Chevrolet,"$75,134.00",4.00,4.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13570,DR,Demand Response,2010.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",CRUSADER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,11.00,23.00,96.00,DF,Diesel fuel,CV,Chevrolet,"$72,655.00",4.00,4.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13571,DR,Demand Response,2010.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",CHALLENGER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,16.00,26.00,96.00,DF,Diesel fuel,CV,Chevrolet,"$75,937.00",1.00,1.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13569,DR,Demand Response,2009.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",CRUSADER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,11.00,23.00,96.00,DF,Diesel fuel,CV,Chevrolet,"$72,655.00",1.00,1.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,15858,MB,Bus,2018.00,A,CMC,Champion Bus,DEFENDER,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Lift,None,None,40.00,39.00,96.00,DF,Diesel fuel,CU,Cummins,"$148,745.00",6.00,6.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,14077,MB,Bus,2016.00,A,FRC,Freightliner Corporation,DEFENDER,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Lift,None,None,32.00,36.00,96.00,DF,Diesel fuel,CU,Cummins,"$141,775.00",5.00,5.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13573,MB,Bus,2011.00,A,FRC,Freightliner Corporation,DEFENDER,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Lift,None,None,32.00,36.00,96.00,DF,Diesel fuel,CU,Cummins,"$131,808.00",10.00,10.00,0.00,0.00,
,60257,Fort Bend Transit,Sugar Land,TX,U.S.,No,2019,13572,MB,Bus,2010.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",CHALLENGER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,16.00,26.00,96.00,DF,Diesel fuel,CV,Chevrolet,"$75,937.00",2.00,2.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,15612,MB,Bus,2017.00,A,GLV,Glaval Industries,UNIVERSAL 25,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,14.00,25.00,96.00,GA,Gasoline,FO,Ford,"$100,200.00",1.00,1.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,13021,MB,Bus,2014.00,A,GLV,Glaval Industries,TITAN-II,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,Both,Both,20.00,28.00,96.00,GA,Gasoline,GM,General Motors,"$80,594.00",2.00,2.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,13020,MB,Bus,2014.00,A,GLV,Glaval Industries,TITAN-II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,14.00,24.00,96.00,GA,Gasoline,GM,General Motors,"$75,245.00",3.00,3.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12332,MB,Bus,2014.00,A,GLV,Glaval Industries,TITAN II,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,Both,Both,18.00,28.00,96.00,GA,Gasoline,GM,General Motors,"$78,074.00",1.00,1.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12333,MB,Bus,2014.00,A,CMC,Champion Bus,LEGACY,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,Both,Both,28.00,32.00,96.00,DF,Diesel fuel,CU,Cummins,"$149,966.00",1.00,1.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12331,MB,Bus,2013.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,14.00,24.00,96.00,GA,Gasoline,GM,General Motors,"$75,245.00",2.00,2.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12323,MB,Bus,2011.00,A,GLV,Glaval Industries,ENTOURAGE,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,Both,Both,28.00,32.00,96.00,DF,Diesel fuel,FO,Ford,"$111,368.00",1.00,1.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12319,MB,Bus,2011.00,A,GLV,Glaval Industries,TITAN II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,13.00,22.00,96.00,GA,Gasoline,AE,Associated Equipment Company,"$68,728.00",5.00,5.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12322,MB,Bus,2011.00,A,GLV,Glaval Industries,ENTOURAGE,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,Both,Both,28.00,32.00,96.00,DF,Diesel fuel,FO,Ford,"$107,467.00",2.00,2.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12326,MB,Bus,2011.00,A,GCC,Goshen Coach,PACER II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,12.00,22.00,96.00,GA,Gasoline,GM,General Motors,"$54,619.00",3.00,3.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12320,MB,Bus,2011.00,A,GLV,Glaval Industries,TITAN II,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,Both,Both,18.00,28.00,96.00,GA,Gasoline,GM,General Motors,"$77,987.00",1.00,1.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12316,MB,Bus,2010.00,A,GLV,Glaval Industries,TITAN II,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,Both,Both,18.00,28.00,96.00,GA,Gasoline,GM,General Motors,"$77,256.00",4.00,4.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12330,MB,Bus,2010.00,A,SPC,Supreme Corporation (Startrans),SENATOR,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,12.00,22.00,96.00,GA,Gasoline,FO,Ford,"$44,907.00",2.00,2.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12328,MB,Bus,2009.00,A,GLV,Glaval Industries,TITAN II,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,Both,Both,25.00,32.00,96.00,DF,Diesel fuel,GM,General Motors,"$102,167.00",1.00,1.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12329,MB,Bus,2009.00,A,GCC,Goshen Coach,PACER II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,12.00,22.00,96.00,GA,Gasoline,FO,Ford,"$45,619.00",2.00,2.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,12325,MB,Bus,2008.00,A,SPC,Supreme Corporation (Startrans),CANDIDATE,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,12.00,22.00,96.00,GA,Gasoline,FO,Ford,"$41,878.00",2.00,2.00,0.00,0.00,
,60339,North Central Regional Transit District,Espanola,NM,U.S.,No,2014,13022,MB,Bus,2008.00,A,BRA,Braun Corporation,ENTER-VAN/UPLANDER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,Ramp,6.00,15.00,86.00,GA,Gasoline,GM,General Motors,"$32,320.00",1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,15873,MB,Bus,2018.00,A,CMD,"Chevrolet Motor Division, General Motors Corporation",ARBOC SOF 16-2,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,Low,Ramp,9.00,26.00,93.00,DF,Diesel fuel,CV,Chevrolet,"$135,451.00",1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,15232,MB,Bus,2017.00,A,NFA,New Flyer of America,MIDI - 30 ,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,Low,Ramp,24.00,30.00,96.00,DF,Diesel fuel,CU,Cummins,"$324,738.00",1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,15230,MB,Bus,2016.00,A,CHR,"Chrysler Division, Chrysler Corporation",ARBOC SOM 21 ,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Ramp,High,Ramp,12.00,26.00,96.00,GA,Gasoline,AE,Associated Equipment Company,"$126,904.00",1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,15229,MB,Bus,2016.00,A,NFA,New Flyer of America,MIDI,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,Low,Ramp,27.00,30.00,96.00,DF,Diesel fuel,CU,Cummins,"$327,456.00",1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,13954,MB,Bus,2015.00,A,NFA,New Flyer of America,MD35,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,34.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,,3.00,3.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,13955,MB,Bus,2015.00,A,NFA,New Flyer of America,MD30,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,Low,Ramp,None,None,29.00,30.00,102.00,DF,Diesel fuel,CU,Cummins,,2.00,2.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,13957,MB,Bus,2015.00,A,BRA,Braun Corporation,CARAVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,5.00,18.00,96.00,GA,Gasoline,AE,Associated Equipment Company,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,13952,MB,Bus,2014.00,A,ABI,Advanced Bus Industries,SOM 26,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,23.00,26.00,96.00,GA,Gasoline,CH,Chrysler,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,13951,MB,Bus,2014.00,A,EDN,ElDorado-National,PASSPORT,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,28.00,34.00,96.00,DF,Diesel fuel,CV,Chevrolet,,2.00,2.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,13956,MB,Bus,2014.00,A,ABI,Advanced Bus Industries,SOM 21,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,13.00,21.00,96.00,GA,Gasoline,CH,Chrysler,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,12122,MB,Bus,2012.00,A,NFA,New Flyer of America,XD40,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,39.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,2.00,2.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,12131,MB,Bus,2012.00,A,BRA,Braun Corporation,CARAVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,5.00,18.00,96.00,GA,Gasoline,AE,Associated Equipment Company,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,12129,MB,Bus,2011.00,A,ABI,Advanced Bus Industries, SOM 26,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,23.00,26.00,96.00,GA,Gasoline,CH,Chrysler,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,12134,MB,Bus,2011.00,A,HTN,Hometown Trolley,TROLLEY,Busr,"Bus, trolley replica (any length, design imitates streetcar)",Yes,High,Lift,None,None,34.00,28.00,96.00,BD,Biodiesel,AE,Associated Equipment Company,,2.00,2.00,0.00,0.00,
